text	label
2018年8月4日报道。	[('MAN', 9, 11), ('Time', 0, 9)]
目前，搜救工作已经结束，相关部门已经成立专班，处理死者善后事宜，涉事房屋相关责任人正在配合警方询问取证，事故具体原因还在调查中。	[('MAN', 60, 62), ('Participant', 12, 16), ('Participant', 20, 22), ('MAN', 47, 51), ('MAN', 18, 20), ('MAN', 23, 25), ('Object', 52, 58), ('RES', 9, 11), ('Participant', 32, 41), ('Object', 25, 31), ('Object', 3, 7), ('Time', 0, 2), ('Participant', 45, 47)]
事故原因调查和善后处置工作正在进行中。	[('MAN', 15, 17), ('Object', 0, 6), ('Object', 7, 13)]
目前，火情已基本扑灭，正进行排污处理。	[('Object', 14, 18), ('Object', 3, 5), ('Time', 0, 2), ('RES', 12, 14), ('RES', 8, 10)]
正定县正定镇华安东路一居民住宅发生火灾。	[('FIRE', 17, 19), ('Location', 0, 15)]
接警后，梧州消防指挥中心立即调派救援人员赶往现场处置。	[('Location', 22, 24), ('Participant', 16, 20), ('Time', 0, 3), ('Participant', 4, 12), ('RES', 20, 22), ('RES', 14, 16)]
2022年3月1日16时05分，安源煤业所属山西煤矿236运输巷在维修更换第三部溜子靠背轮过程中，造成一名检修人员被靠背轮打伤左胸和右腿，经送医抢救无效后死亡。	[('COAL', 61, 63), ('COAL', 33, 37), ('Object', 63, 68), ('RES', 70, 74), ('Participant', 51, 57), ('CAS', 77, 79), ('Object', 58, 61), ('Time', 0, 15), ('Location', 16, 32), ('Object', 37, 45)]
2021年2月2日报道。	[('MAN', 9, 11), ('Time', 0, 9)]
2020年4月28日报道。	[('Time', 0, 10), ('MAN', 10, 12)]
此次火灾过火面积约3平方米，造成4人死亡。	[('Object', 8, 13), ('Participant', 16, 18), ('LOSS', 4, 8), ('CAS', 18, 20)]
2022年6月18日报道。	[('MAN', 10, 12), ('Time', 0, 10)]
消防救援人员询问被救出人员得知，西侧入口往东两米处还埋压着2人！	[('BUILD', 26, 28), ('Participant', 0, 6), ('Participant', 8, 13), ('RES', 6, 8), ('Location', 16, 25), ('Participant', 29, 31)]
经全力救援，29日10时30分，3名被困人员已安全升井，身体状况良好，已送往医院观察。	[('Participant', 16, 22), ('Time', 6, 15), ('RES', 25, 27), ('RES', 36, 38), ('Location', 38, 40)]
经后续施救，先后有3人升井后经抢救无效死亡，仍有3人失联。	[('RES', 11, 13), ('CAS', 26, 28), ('RES', 15, 17), ('Participant', 9, 11), ('Participant', 24, 26), ('CAS', 19, 21)]
目前已救出17人，其中2人不幸遇难。	[('RES', 3, 5), ('Participant', 5, 8), ('Participant', 11, 13), ('CAS', 15, 17), ('Time', 0, 2)]
集团副总裁、区域负责人已连夜赶往现场，并对项目进行停工，全面排查安全隐患，坚决避免类似惨痛事故的再次发生。	[('MAN', 30, 32), ('Object', 21, 23), ('MAN', 39, 41), ('Location', 16, 18), ('MAN', 14, 16), ('MAN', 25, 27), ('Object', 32, 36), ('Participant', 0, 11), ('Object', 41, 47)]
2019年10月24日报道。	[('MAN', 11, 13), ('Time', 0, 11)]
11时12分，大红门消防救援站增援到场。	[('Time', 0, 6), ('RES', 17, 19), ('Participant', 7, 17)]
2020年3月18日报道。	[('Time', 0, 10), ('MAN', 10, 12)]
2022年6月8日报道。	[('MAN', 9, 11), ('Time', 0, 9)]
2021年4月22日报道。	[('MAN', 10, 12), ('Time', 0, 10)]
2019年3月21日下午14时48分左右，位于盐城响水县生态化工园区的天嘉宜化工有限公司发生爆炸。	[('CHEM', 46, 48), ('Location', 23, 44), ('Time', 0, 20)]
随后，颍上县委、县政府主要负责同志第一时间赶到现场指挥救援工作。	[('Participant', 3, 17), ('RES', 21, 23), ('RES', 25, 27), ('Object', 27, 31), ('Time', 0, 2), ('Location', 23, 25)]
起火物质为仓库内的木质板材、油漆、瓷砖等装修材料，指挥员立即组织进行火灾扑救，19时46分火势得到控制，过火面积400余平方米，20时50分现场明火被扑灭，无人员伤亡，火灾原因正在调查中。	[('RES', 75, 77), ('MAN', 90, 92), ('CAS', 81, 83), ('Object', 17, 24), ('Location', 5, 8), ('FIRE', 0, 4), ('Object', 34, 38), ('RES', 30, 32), ('Participant', 25, 28), ('Time', 64, 70), ('Object', 9, 13), ('LOSS', 52, 56), ('Participant', 78, 81), ('Object', 84, 88), ('Object', 72, 74), ('Object', 56, 63), ('Time', 39, 45), ('Object', 14, 16), ('RES', 49, 51), ('Object', 45, 47)]
目前，案件正在进一步调查中。	[('Object', 3, 5), ('MAN', 10, 12), ('Time', 0, 2)]
目前，现场已有效控制。	[('Location', 3, 5), ('Time', 0, 2), ('MAN', 8, 10)]
2023年1月1日报道。	[('Time', 0, 9), ('MAN', 9, 11)]
起火原因正在进一步调查中。	[('MAN', 9, 11), ('Object', 0, 4)]
2019年3月10日报道。	[('MAN', 10, 12), ('Time', 0, 10)]
相关部门已赶赴现场指导处置，事故原因正在进一步调查中。	[('MAN', 5, 7), ('MAN', 9, 13), ('MAN', 23, 25), ('Object', 14, 18), ('Participant', 0, 4), ('Location', 7, 9)]
2018年10月11日上午7时18分，河南林州“中房·兰亭”在建住宅项目2标段15号楼塔吊在吊装钢筋时，塔吊标准节突然发生倾斜，致使塔吊臂倒在浇灌混凝土的泵车上，致1人死亡1人受轻微伤。	[('Time', 0, 18), ('CAS', 88, 92), ('Object', 48, 50), ('Object', 66, 69), ('Object', 52, 57), ('CAS', 84, 86), ('Location', 19, 45), ('Participant', 86, 88), ('BUILD', 46, 48), ('Location', 71, 79), ('Participant', 82, 84), ('BUILD', 61, 63), ('BUILD', 69, 71)]
目前，事故现场救援工作已结束，善后处置全面开展，事故调查正在深入进行。	[('Object', 3, 11), ('RES', 12, 14), ('MAN', 21, 23), ('Object', 15, 19), ('Object', 24, 28), ('Time', 0, 2), ('MAN', 32, 34)]
为防止次生事故，佛山市专门对现场地表及附近建筑物沉降进行监测，目前情况正常。	[('RES', 28, 30), ('RES', 1, 3), ('Object', 3, 7), ('Object', 14, 26), ('Participant', 8, 11)]
事故发生时，共有6人被困，事发后当地政府，安监，消防等相关部门紧急展开了救援工作。	[('Time', 0, 5), ('COAL', 10, 12), ('Participant', 16, 31), ('RES', 33, 35), ('Time', 13, 16), ('Object', 36, 40), ('Participant', 8, 10)]
经初步调查，吴某未取得机动车驾驶证驾驶机动车。	[('TRA', 8, 11), ('Object', 11, 17), ('Participant', 6, 8)]
2018年7月26日23时至24时，六安城区降雨量达70毫米/小时，短时风速7级左右。	[('Time', 0, 17), ('Object', 38, 42), ('Object', 26, 33), ('BUILD', 34, 38), ('Location', 18, 22), ('BUILD', 22, 25)]
事故发生后，公安、消防、120等立即赶赴现场救援处置，共发现被困人员3人，120确认其中2人已死亡，另1名伤者送往医院救治。	[('Participant', 44, 46), ('Participant', 30, 36), ('Time', 0, 5), ('Participant', 6, 16), ('Location', 57, 59), ('RES', 28, 30), ('CAS', 47, 49), ('RES', 55, 57), ('Participant', 51, 55), ('Location', 20, 22), ('RES', 18, 20), ('RES', 22, 26), ('RES', 59, 61)]
经现场呼气式酒精检测，马某某检测结果为0。	[('MAN', 6, 10), ('Participant', 11, 14), ('Location', 1, 3)]
事发时该医养中心共19人，安全转移5人，14人送医。	[('Time', 0, 3), ('RES', 13, 17), ('RES', 23, 25), ('Participant', 20, 23), ('Participant', 17, 19)]
经现场检测，对周边环境未造成影响，事故原因正在调查中。	[('MAN', 11, 16), ('Location', 7, 11), ('MAN', 3, 5), ('MAN', 23, 25), ('Location', 1, 3), ('Object', 17, 21)]
通报称，7月28日16时30分左右，位于白沟新城白沟镇西芦僧村的保定茂乾箱包配件制造有限公司厂房发生起火事故。	[('Location', 20, 48), ('FIRE', 50, 52), ('Time', 4, 17)]
2019年1月10日报道。	[('MAN', 10, 12), ('Time', 0, 10)]
目前，山东信胜炉窑有限公司相关责任人已被公安机关控制，事故原因调查和善后工作正在进行中。	[('Participant', 20, 24), ('Object', 34, 38), ('Participant', 3, 18), ('Object', 27, 33), ('MAN', 24, 26), ('Time', 0, 2), ('MAN', 40, 42)]
驻马店市消防支队平舆县大队展开紧急救援，出动4个中队8辆消防车和全勤指挥部赶往现场。	[('Participant', 0, 13), ('Object', 26, 31), ('RES', 20, 22), ('Object', 15, 19), ('Participant', 32, 37), ('RES', 13, 15), ('Location', 39, 41), ('RES', 37, 39), ('Object', 22, 26)]
16时00分，辖区首批力量到场，经初步侦察：	[('Time', 0, 6), ('Participant', 7, 13), ('RES', 13, 15)]
在垮塌路段设置安全警戒线，对该路段进行双向临时交通管制，同时疏导车辆有序绕行，并对可能发生灾害的重点路段做好全面排查，提前做好应急防范，严防二次事故和次生灾害发生。	[('Location', 14, 17), ('RES', 61, 63), ('RES', 19, 27), ('Object', 70, 79), ('Object', 7, 12), ('Location', 1, 5), ('RES', 56, 58), ('RES', 5, 7), ('RES', 30, 32), ('Object', 63, 67), ('RES', 68, 70), ('Object', 32, 34), ('Location', 41, 52)]
目前，升井人员生命体征平稳，正在医院接受观察治疗。	[('Participant', 3, 7), ('RES', 20, 24), ('CAS', 7, 13), ('Time', 0, 2), ('Location', 16, 18)]
目前，大火仍在扑救，救援仍在继续，发现的1名伤者已送至医院救治，起火原因正在调查当中。	[('RES', 29, 31), ('Location', 27, 29), ('RES', 25, 27), ('Participant', 20, 24), ('Object', 32, 36), ('RES', 7, 9), ('Object', 3, 5), ('MAN', 38, 40), ('Time', 0, 2)]
爆炸事故发生后，云南省、昭通市领导相继做出指示，市县公安、应急、卫健等部门立即赶赴现场，救治伤者，调查原因，处理善后。	[('Object', 51, 53), ('MAN', 49, 51), ('RES', 44, 46), ('Time', 0, 7), ('MAN', 54, 56), ('Participant', 24, 37), ('Object', 56, 58), ('Participant', 46, 48), ('RES', 21, 23), ('Participant', 8, 17), ('Location', 41, 43), ('RES', 39, 41)]
2019年11月18日13时50分，山西省晋中市平遥县峰岩集团二亩沟煤业矿发生一起瓦斯爆炸事故。	[('Location', 18, 37), ('COAL', 43, 45), ('Time', 0, 17), ('Object', 41, 43)]
除1名儿童经抢救无效死亡外，2名伤势较重的伤者，目前生命体征正常，无生命危险，其余12名轻伤者留院观察。	[('CAS', 33, 38), ('Participant', 41, 47), ('Participant', 14, 23), ('Participant', 1, 5), ('CAS', 10, 12), ('RES', 47, 51), ('RES', 6, 8)]
市委副书记、市长陈吉宁赶赴现场指挥救援和处置工作。	[('RES', 11, 13), ('Location', 13, 15), ('Object', 17, 24), ('RES', 15, 17), ('Participant', 0, 11)]
2019年4月1日15时左右，慈湖高新区明远科技有限公司发生一起着火事故。	[('Time', 0, 14), ('FIRE', 32, 34), ('Location', 15, 28)]
2019年12月8日报道。	[('Time', 0, 10), ('MAN', 10, 12)]
2021年11月23日7时许，在丰台区迎宾东路发生一起交通事故。	[('TRA', 27, 31), ('Time', 0, 14), ('Location', 16, 23)]
2022年5月4日报道。	[('Time', 0, 9), ('MAN', 9, 11)]
目前，公司已启动突发事件应急处置预案并成立了事故调查小组，对事故原因、损害评估等方面开展自查。	[('Object', 8, 18), ('MAN', 6, 8), ('MAN', 44, 46), ('MAN', 19, 21), ('Object', 30, 42), ('Participant', 22, 28), ('Time', 0, 2), ('Participant', 3, 5)]
为快速灭火救人，消防官兵分成三组进行作战。	[('Participant', 8, 12), ('Participant', 14, 16), ('RES', 12, 14)]
8日17时许，明火已被基本扑灭。	[('RES', 13, 15), ('Time', 0, 6), ('Object', 7, 9)]
经过紧急扑救，火灾于当日11时50分扑灭，现场搜救出7人，经送医抢救无效死亡。	[('RES', 23, 25), ('Participant', 26, 28), ('Object', 7, 9), ('RES', 18, 20), ('RES', 30, 34), ('CAS', 36, 38), ('Time', 10, 18), ('Location', 21, 23)]
事故发生后，湖南省委省政府迅速组织省、市、县三级公安、应急、卫健等部门赶赴现场救援处置，全力抢救伤员，做好善后工作。	[('Time', 0, 5), ('RES', 39, 43), ('Participant', 6, 13), ('RES', 15, 17), ('MAN', 51, 53), ('Participant', 48, 50), ('RES', 35, 37), ('RES', 46, 48), ('Location', 37, 39), ('Participant', 17, 35), ('Object', 53, 57)]
事故正在进一步调查处理当中。	[('Object', 0, 2), ('MAN', 7, 11)]
目前，此事故正在进一步调查处理中。	[('MAN', 11, 15), ('Object', 4, 6), ('Time', 0, 2)]
18日18时15分，北京市119指挥中心接到报警，消防部门立即调派14个中队34部消防车赶赴现场开展灭火工作。	[('RES', 48, 50), ('Object', 50, 54), ('RES', 31, 33), ('Participant', 25, 29), ('Location', 46, 48), ('Participant', 33, 38), ('Time', 0, 9), ('Object', 38, 44), ('RES', 20, 24), ('Participant', 10, 20), ('RES', 44, 46)]
4月18日，县政府成立事故调查组，立即开展事故调查工作，当晚，在枞阳镇政府等有关部门的协调下，当事人双方达成了陆某某医疗费的暂付协议。	[('Participant', 6, 9), ('MAN', 9, 11), ('Participant', 47, 52), ('Object', 21, 27), ('Time', 0, 5), ('Object', 55, 66), ('Time', 28, 30), ('Participant', 32, 42), ('Participant', 11, 16), ('MAN', 43, 45), ('MAN', 19, 21), ('MAN', 52, 54)]
火灾原因、损失等情况还在调查中。	[('Object', 0, 4), ('Object', 5, 10), ('MAN', 12, 14)]
26名群众因扫墓来不及撤离被烧伤，被立即送往市级医院全力救治。	[('Participant', 0, 5), ('FIRE', 14, 16), ('Location', 22, 26), ('RES', 20, 22), ('RES', 28, 30)]
2019年11月9日报道。	[('MAN', 10, 12), ('Time', 0, 10)]
据悉，事故发生后，公司立即启动应急预案，对尚庄煤矿进行停产整顿并按相关规定与程序向有关部门进行了报告。	[('RES', 27, 31), ('Participant', 9, 11), ('Location', 21, 25), ('Object', 15, 19), ('Time', 3, 8), ('RES', 13, 15), ('Participant', 41, 45), ('RES', 48, 50)]
救援人员不断调整优化布钻方案，加快井筒清障作业，畅通排水保障通道，持续通过生命维护监测通道与井下被困矿工联络，输送给养，争分夺秒抢救被困人员。	[('Object', 17, 23), ('Participant', 46, 52), ('RES', 64, 66), ('RES', 8, 10), ('RES', 52, 54), ('Participant', 66, 70), ('RES', 24, 26), ('Participant', 0, 4), ('Object', 26, 32), ('Object', 57, 59), ('RES', 15, 17), ('Object', 10, 14), ('RES', 55, 57)]
当地消防、应急、环保等多部门均及时赶到现场，事故中并没有人员伤亡。	[('RES', 17, 19), ('Location', 19, 21), ('Participant', 0, 14), ('CAS', 30, 32), ('Participant', 26, 30)]
21时许，明火被扑灭。	[('RES', 8, 10), ('Object', 5, 7), ('Time', 0, 4)]
事故发生后，省委书记刘家义、省长龚正和副省长王书坚、孙立成、刘强等省领导及时作出批示，要求做好事故善后工作，迅速查明原因，坚决遏制化工生产安全事故发生。	[('Time', 0, 5), ('Participant', 19, 36), ('Participant', 6, 13), ('Object', 58, 60), ('MAN', 56, 58), ('Object', 65, 75), ('MAN', 40, 42), ('Object', 47, 53), ('MAN', 45, 47), ('Participant', 14, 18), ('MAN', 63, 65)]
事故原因正在调查中。	[('MAN', 6, 8), ('Object', 0, 4)]
事发时，作业地点有12名工人正在清理巷道，5人安全升井，1人升井后经抢救无效死亡。	[('RES', 34, 36), ('RES', 23, 27), ('Time', 0, 3), ('RES', 30, 32), ('CAS', 38, 40), ('COAL', 16, 18), ('Participant', 28, 30), ('Location', 4, 8), ('Participant', 21, 23), ('Participant', 9, 14), ('Object', 18, 20)]
此次火灾中失踪的2人仍在搜寻，受伤的3人生命体征平稳。	[('CAS', 20, 26), ('Participant', 15, 20), ('RES', 12, 14), ('Participant', 5, 10)]
凌某某（男，50岁）驾驶一辆川A·74**0号牌救护车，沿一环路由南向北行驶至双林路路口时，与杨某某（男，54岁）驾驶的川A·DT***1号牌出租车发生碰撞后侧翻，致两车受损，驾乘人员经送医检查，3人轻伤留院治疗，无生命危险。	[('TRA', 79, 81), ('LOSS', 85, 87), ('Participant', 0, 3), ('Location', 39, 44), ('Participant', 98, 100), ('Object', 60, 74), ('Object', 14, 27), ('RES', 102, 106), ('TRA', 76, 78), ('CAS', 100, 102), ('Participant', 47, 50), ('Participant', 88, 92), ('RES', 93, 97), ('Object', 83, 85)]
5人受轻伤，处置后，4人留院观察，1人已出院。	[('RES', 12, 16), ('Participant', 10, 12), ('Participant', 17, 19), ('RES', 20, 22), ('Participant', 0, 2), ('CAS', 3, 5), ('Time', 6, 9)]
2020年7月18日下午6时35分左右，河南武陟县110指挥中心接到报警称，詹店镇张菜园村一面筋加工作坊有人受伤，县消防救援队紧急赶到现场后，发现有6人掉入一直径2.8米、高2.8米的塑料物料罐中，县消防救援队将伤员救出后立即送医抢救，2人于当日经抢救无效死亡，其余4人于7月19日经抢救无效死亡。	[('Time', 136, 141), ('CAS', 128, 130), ('Time', 121, 123), ('CAS', 146, 148), ('RES', 65, 67), ('Location', 38, 52), ('RES', 142, 144), ('Participant', 20, 32), ('Location', 67, 69), ('Participant', 133, 135), ('RES', 124, 126), ('Object', 92, 97), ('CAS', 54, 56), ('Participant', 118, 120), ('Participant', 74, 76), ('Time', 0, 19), ('Participant', 52, 54), ('RES', 108, 110), ('RES', 113, 117), ('RES', 32, 36), ('Participant', 106, 108), ('BUILD', 76, 78), ('Participant', 99, 105), ('Participant', 57, 63)]
